n_estimators,train-mlogloss-mean,train-mlogloss-std,test-mlogloss-mean,test-mlogloss-std
72,0.7010474,0.0006708730431311431,0.7105272,0.001365532775146772
73,0.6990176,0.0006568143116589521,0.7086294,0.0013721008126227321
74,0.6970124,0.0006608811088236554,0.7067324,0.0013940459963717028
75,0.6950863999999999,0.000638165370417419,0.7049186,0.0014249618380855105
76,0.6931366,0.0006618306732087954,0.7030886000000001,0.0014510307508802049
77,0.6912726000000001,0.0006559925609334299,0.7013424,0.0014554907900773647
78,0.6895096,0.000649061353032208,0.6996978,0.0014212903151713868
79,0.6877174,0.0006304165606961832,0.6980188,0.0014196605791526686
80,0.6859552,0.0006377696762939112,0.6963896,0.0014314843484998475
81,0.6842349999999999,0.0006416672034629858,0.694795,0.0014605800217721598
82,0.682538,0.0006634048537657802,0.6932195999999999,0.0014442043622700997
83,0.6808498000000001,0.000673406682473543,0.6916608,0.0014631774191805715
84,0.6792166,0.0006577508950962946,0.6901332,0.0014834453680536925
85,0.6776018,0.000658098594437039,0.6886441999999999,0.0015070890351933494
86,0.6760008000000001,0.0006696092591952676,0.6871555999999999,0.0015363840144963547
87,0.6744128,0.0006591465390942984,0.6856996000000001,0.0015653813081801908
88,0.6728954,0.0006745610721054192,0.6843074,0.0015546635134330341
89,0.6714420000000001,0.0006364897485427365,0.6829694,0.001602092706431161
90,0.6700077999999999,0.0006171360952010432,0.6816296000000001,0.001651749206144798
91,0.6686143999999999,0.0006219326651656215,0.6803424,0.0016423169730596882
92,0.6672334,0.0006223602172375767,0.6790794,0.0016492589366136601
93,0.6658206,0.0006132727288898468,0.6777708,0.001660740726302581
94,0.6644394,0.0006453528027365881,0.6765231999999999,0.001677870364479941
95,0.6630872,0.0006521344646620143,0.6752848,0.0016837583437061068
96,0.6617798,0.0006669223043203696,0.6740974000000001,0.0016872630618845607
97,0.6605053999999999,0.0006429900776839428,0.6729372,0.0017204442914549886
98,0.6592480000000001,0.0006566237887862373,0.6717761999999999,0.001707203373942292
99,0.6580488,0.0006113144526346674,0.6706816000000001,0.0017505423845197066
100,0.6568536,0.0006475883260220053,0.6695938,0.001736373508206135
101,0.655679,0.0006772984571073604,0.6685244000000001,0.0017508830457800388
102,0.6544756,0.0006844549948681828,0.667438,0.001742582795737425
103,0.6533122,0.0006884630418548206,0.6664131999999999,0.0017465147465738605
104,0.6521526,0.0007115871274833225,0.6653758,0.0017368610076802422
105,0.6509936,0.0006970663096148152,0.6643420000000001,0.0017524678599049911
106,0.6498712,0.0007240199997237592,0.6633365999999999,0.0017641501750134808
107,0.6488016,0.0007266323967454019,0.6623684000000001,0.0017858694913122863
108,0.6477166,0.0007349483247140607,0.6613984,0.0017634069978311987
109,0.6466535999999999,0.0007459280394247136,0.6604382,0.0017904829962889746
110,0.6456078,0.000718911232350704,0.6594954000000001,0.0018084951313177622
111,0.64461,0.0007400918861871029,0.6586132,0.0017905563828039823
112,0.6436212,0.000749572784991534,0.657759,0.0017945139731971817
113,0.6426526,0.0007400996149167919,0.6569043999999999,0.0018229984750405125
114,0.6416633999999999,0.0007292578693439043,0.6560268,0.0018507083400687552
115,0.6407266,0.0007105531929419527,0.6551986000000001,0.0018595996988599612
116,0.639785,0.0007222506490131847,0.6543742,0.0018632394800454188
117,0.6388605999999999,0.0007166529425042434,0.6535444,0.0018686205179222468
118,0.6379366,0.0007244936438644322,0.6527489999999999,0.001830723354305626
119,0.637011,0.0006990985624359542,0.6519266000000001,0.0018429710361261848
120,0.6361304000000001,0.0007359824997919428,0.6511503999999999,0.001814245033064711
121,0.6352612,0.0007212163059720853,0.6503908,0.0018432221135826314
122,0.6344200000000001,0.0007481098849768143,0.6496438,0.0018250837131485083
123,0.6335938000000001,0.0007860858477290962,0.648931,0.0018132438335756033
124,0.6327556000000001,0.0008032587627906687,0.6481964,0.0018209090696682374
125,0.6319364000000001,0.0008064714750070191,0.6474726000000001,0.0018125112523788714
126,0.6311085999999999,0.0008136379047217552,0.6467706,0.00183513428391492
127,0.6303046,0.0008457882950242693,0.6460730000000001,0.0018304874760565783
128,0.6295336,0.0008413740190901853,0.6454076000000001,0.0018177087335434214
129,0.6287638,0.0008477854445553995,0.644733,0.0018400296736737795
130,0.6279768000000001,0.0008673786716307849,0.6440585999999999,0.001822031240127378
131,0.6271956,0.0008589690564857314,0.643413,0.0018521643555581173
132,0.6264812000000001,0.0008401443685462767,0.6427989999999999,0.0018678406784305756
133,0.625753,0.0008684579437140203,0.6422000000000001,0.0018501712353185041
134,0.6250526,0.0008127485712076005,0.6415976,0.0018952817837989016
135,0.6243242,0.000827576800061468,0.6409986,0.0019012127287602626
136,0.6235809999999999,0.0008507831686158208,0.6403785999999999,0.001893903862396413
137,0.6228684,0.0008310671693672029,0.6397847999999999,0.0019031915720704499
138,0.6221572,0.0008686625121414961,0.6392132,0.0018882910157070852
139,0.6214786,0.0008885085480736645,0.638642,0.00186346226149068
140,0.6208210000000001,0.0008861496487614258,0.6380848,0.0018562002478180958
141,0.6201744,0.0008532051570402104,0.6375352,0.0018736988445318297
142,0.6195084000000001,0.0008574885655214139,0.6370032,0.0018857736237417346
143,0.6188654,0.0008648561961389653,0.6364636,0.0018794299774133627
144,0.6182666,0.0008387666183152473,0.6359511999999999,0.0019054632402646773
145,0.61763,0.000875309088265405,0.6354342,0.001890437875202477
146,0.6170336,0.0008855526184253414,0.6349506,0.001881787724479054
147,0.6164378,0.0008829816306129778,0.6344369999999999,0.0018823835953386285
148,0.6158226,0.0009102431762996174,0.6339242,0.0018909175973584808
149,0.6152529999999999,0.0008864423275092268,0.6334494,0.001915668927555065
150,0.6146588000000001,0.0008777955114945848,0.6329582,0.0019236984586987445
151,0.6140728,0.0008884274646812674,0.6324854,0.00193385010794528
152,0.6135202,0.00089982918378989,0.6320408000000001,0.0019368945660515635
153,0.6129322,0.00089770271248334,0.6315828,0.001921874543251971
154,0.6123620000000001,0.0009108090908637005,0.6311158000000001,0.0019333710869877127
155,0.6117994,0.0008792723355138738,0.630659,0.001967789826175529
156,0.6112614000000001,0.0008574939300076828,0.6302338000000001,0.0019871558972561864
157,0.6107064,0.0008694733118388311,0.62979,0.0019609225379907066
158,0.6101561999999999,0.0008825298635174102,0.6293643999999999,0.0019616310152523473
159,0.6096393999999999,0.000859975255457978,0.628941,0.0019939570707515368
160,0.6090992,0.0008946103956471857,0.6285038000000001,0.001990606078559971
161,0.6085722,0.0008952919970601793,0.6280933999999999,0.002003364629816531
162,0.6080516,0.0008787542546127494,0.6276606,0.0020131309545084477
163,0.6075657999999999,0.0008633991892514213,0.6272774,0.002017185127845228
164,0.6070637999999999,0.0008775432524953115,0.6268882,0.002017108068498073
165,0.6065628,0.0009222466915093623,0.6264974,0.002013929750512646
166,0.6060504000000001,0.0009137467045084366,0.6260857999999999,0.0020387819304672856
167,0.6055714,0.0008976700061826647,0.6257164,0.0020340135299451805
168,0.6050912,0.0009214061862175651,0.6253404,0.002021476549455881
169,0.6046366000000001,0.0009103923549766863,0.6249806,0.0020411971585322162
170,0.6041272,0.00089719616584112,0.6245784,0.0020488093713178957
171,0.6036584,0.000898147560259438,0.6242127999999999,0.0020489518686391947
172,0.6032064,0.0009185350510459901,0.6238689999999999,0.0020496563614420833
173,0.6027394,0.0008978526827938014,0.6234954,0.002075835118693204
174,0.6023191999999999,0.0008866553783742648,0.6231622,0.0020865595031055394
175,0.6018794,0.0008829619697359724,0.6228345999999999,0.0021074315742153835
176,0.6014514,0.000867984930744787,0.622514,0.002139553972210111
177,0.6010012,0.0008701352538542361,0.6221724,0.002171415998835793
178,0.6005532,0.0008856661673565504,0.62185,0.0021598778669175067
179,0.6001212,0.0008835103621350584,0.6215184,0.0022000273271030103
180,0.5996734000000001,0.000903848792663893,0.6211871999999999,0.0021820213014542124
181,0.5992324,0.0009101214424459998,0.6208614000000001,0.002190431975661416
182,0.5988466000000001,0.0009141961715080476,0.62058,0.0021925724617444424
183,0.5984306,0.0009209902496769421,0.620247,0.0021785399697962803
184,0.5980141999999999,0.0009202919971400421,0.6199226,0.0021980591984748785
185,0.5975870000000001,0.0009459052806703346,0.6195942,0.0022141129510483263
186,0.5971688,0.0009797810775882853,0.6192761999999999,0.0021945138322644526
187,0.5967518,0.0009716380807687743,0.6189709999999999,0.002213610444500127
188,0.596338,0.0009613681916935117,0.6186735999999999,0.002203611907755083
189,0.5959048,0.0009660553607325009,0.6183514,0.002206156168542937
190,0.5954995999999999,0.0009390238761607823,0.6180464000000001,0.002235664339743339
191,0.5951334,0.0009366755254622558,0.6177904,0.0022498746276181742
192,0.5947625999999999,0.0009219695439655323,0.6175028,0.002273076716699195
193,0.5943745999999999,0.0009058464770588764,0.6172357999999999,0.0022645688684604062
194,0.5940354,0.0008819935600671767,0.6169718,0.0022927219979753406
195,0.5936899999999999,0.000895465688901596,0.6167366,0.002298638257751749
196,0.593349,0.000888198401259529,0.6164970000000001,0.0023264820652650654
197,0.5930038,0.0008570725523548126,0.6162326,0.0023381071489561927
198,0.5926398,0.0008429648628501611,0.6159846000000001,0.0023403806186174077
199,0.5922715999999999,0.0008431278906547887,0.615717,0.0023509047620012048
200,0.5919116,0.0008357556102114996,0.6154508,0.002364492622107321
201,0.5915812,0.0008159773036058973,0.6152084,0.0023652942819023725
202,0.5912266,0.000787195680882459,0.614959,0.002371012104566327
203,0.5908596,0.0007896005572439669,0.6146934000000001,0.0023757764709669412
204,0.5905312,0.0007933181959340314,0.6144402,0.002389348647644374
205,0.5901874,0.0007793044591172503,0.6141935999999999,0.0023949524087129655
206,0.5898156,0.0007563257499252835,0.6139212000000001,0.0024056886249055574
207,0.5894598,0.0007441922869796719,0.6136732,0.0024149666995633926
208,0.5891034,0.0007435825710706299,0.6134236,0.0024169854447224147
209,0.5887583999999999,0.0007417122353042486,0.6131754,0.002426218176504331
210,0.5884503999999999,0.0007486413293426759,0.6129629999999999,0.002436061329277221
211,0.5881404,0.0007416661243443533,0.612761,0.0024314248497537463
212,0.5878184,0.0007409365964777552,0.6125294,0.002446488226008847
213,0.5874918,0.0007430462704300562,0.6122890000000001,0.002478126389028611
214,0.5871676,0.0007259673821873787,0.6120706,0.0024905051375172784
215,0.5868575999999999,0.0007472677164176212,0.611858,0.002499585245595744
216,0.586544,0.0007609323228776792,0.6116342,0.002511862926196387
217,0.5862283999999999,0.0007704135512826832,0.6114204000000001,0.002536103278654058
218,0.5858912000000001,0.0007744258260156297,0.6111829999999999,0.0025251568664144478
219,0.5855741999999999,0.0008029050753358263,0.6109662,0.0025166075895935547
220,0.5852542,0.000793368867551538,0.6107508,0.002512262597739321
221,0.5849264,0.0008062365905861422,0.6105289999999999,0.0025180748996008746
222,0.5846126,0.0008151538750444746,0.6103071999999999,0.0025175915792677492
223,0.5842875999999999,0.000836949365254552,0.6100688,0.0024931788062631938
224,0.583995,0.0008635380709615424,0.6098716000000001,0.002475346165690775
225,0.5837171999999999,0.0008503459060876527,0.6096876,0.0025016553399698897
226,0.5834196,0.0008418799439349966,0.6094914,0.0025172703152422974
227,0.5831128,0.0008488588575258058,0.6092898,0.00252078094248589
228,0.5828409999999999,0.0008419429909441613,0.609088,0.0025187862156205412
229,0.582524,0.0008394962775379,0.6088898,0.0025354426359119097
230,0.582248,0.0008307931150412781,0.6087032,0.0025242485139146172
231,0.5819578,0.0008590332706013288,0.6084959999999999,0.0025070806129839323
232,0.5816682,0.0008574854867576249,0.6083073999999999,0.002488833349181925
233,0.5814074,0.000870636686569074,0.6081264000000001,0.0024999678877937665
234,0.5811198000000001,0.0008681952315003691,0.607943,0.0025145024955246986
235,0.5808253999999999,0.0008607993029736698,0.6077524,0.002529547991242705
236,0.5805155999999999,0.0008671428025417586,0.6075583999999999,0.0024955258043145986
237,0.580229,0.0008455663191021676,0.607373,0.002521250245413982
238,0.579941,0.0008487548527106993,0.607185,0.0025330816804832908
239,0.5796606,0.0008579453595655075,0.6069986,0.0025470347151148203
240,0.5793642,0.0008710787335252936,0.6068064000000001,0.002553269637151576
241,0.5790638,0.0008633549443884437,0.6066119999999999,0.002554306559518649
242,0.5787831999999999,0.0008753603600803777,0.6064541999999999,0.0025429281861664888
243,0.5784932,0.0008887526990113819,0.606267,0.002521301489310635
244,0.5782316,0.0008992680579226866,0.6060864,0.002498447325840601
245,0.5779772,0.0009004350948291694,0.6059246,0.0025162416895044204
246,0.577706,0.0008963950022171991,0.6057644,0.002507291494820667
247,0.5774432,0.0008860962475938836,0.6056016,0.0024925860145640216
248,0.5771726000000001,0.0008878553035264023,0.6054354,0.0024910199999197127
249,0.5769158,0.0008971353075205363,0.6052742,0.0024839967310767773
250,0.5766456000000001,0.0009030921547660479,0.6051046,0.0024756849234101037
251,0.5763635999999999,0.0009327631210548574,0.6049294000000001,0.002468092753524456
252,0.5760946,0.0009092871053743112,0.6047684,0.002505931012617852
253,0.5758506,0.000932493989256784,0.604613,0.0025000315998002995
254,0.5755888,0.000884497914073299,0.6044404,0.002521634120962023
255,0.5753196,0.0008694496190119433,0.60426,0.002526318903068253
256,0.5750797999999999,0.000855654462969725,0.604104,0.0025346925651841983
257,0.5748092,0.0008469801414437223,0.6039456000000001,0.002543875987543426
258,0.5745324,0.0008449261742898033,0.6037798000000001,0.002549583762107044
259,0.5743039999999999,0.0008468888947199785,0.6036254,0.0025476095933246643
260,0.5740592,0.0008582632230265705,0.6034726,0.0025493795009766678
261,0.5738215999999999,0.0008631501839193427,0.6033187999999999,0.00256509815796587
262,0.5735818000000001,0.0008530930547132586,0.6031739999999999,0.0025693357118134847
263,0.5733228,0.0008383940362383277,0.6030322,0.002588782061124526
264,0.5730651999999999,0.0008516218409599602,0.602866,0.0025802970371645233
265,0.5728306,0.0008571419019042317,0.6027124,0.002593443317290723
266,0.5725962,0.0008823884405407897,0.6025774,0.0025875212540189775
267,0.5723585999999999,0.0008813048507752873,0.602417,0.0025935614895352113
268,0.5721184,0.0008799121774359189,0.6022636,0.002593738275154208
269,0.5718795999999999,0.000907995066065891,0.6021221999999999,0.0025818456499178866
270,0.57165,0.0009153043209774546,0.601987,0.002590486286394889
271,0.5714204,0.0009057181901673282,0.601839,0.0025958455269911437
272,0.5711988,0.0008991523563890541,0.6016964,0.002610762539948828
273,0.5709491999999999,0.0008984496424396997,0.601547,0.0026152540985533144
274,0.5706966,0.0009039873007957524,0.6013805999999999,0.002624450159557239
275,0.5704879999999999,0.0009034830380256146,0.6012578,0.0026087073733939556
276,0.5702502,0.0008941861998487798,0.6011104,0.0026217475545902507
277,0.5700082,0.0009014265139211332,0.6009865999999999,0.002617862074288861
278,0.5697530000000001,0.0008982901535695486,0.6008258,0.0026325874268483774
279,0.569506,0.0008850475693430483,0.6006926,0.0026547669276228265
280,0.5692853999999998,0.0009007740227160188,0.6005862000000001,0.0026523267068745597
281,0.569047,0.0009093703316031567,0.6004562,0.0026383590657831084
282,0.5688002,0.0009038414462725295,0.6003194,0.0026510629264504394
283,0.5685625999999999,0.0009051803356237879,0.6001755999999999,0.002662221523464928
284,0.5683192,0.0009023381627749025,0.600041,0.002670172953199867
285,0.568112,0.000889002587172852,0.5999167999999999,0.002670127442651383
286,0.5678944,0.0008895699185561674,0.5997746,0.002676621049009372
287,0.5676945999999999,0.0009005950477323489,0.5996661999999999,0.002688798348705231
288,0.5674776,0.0009057391677519651,0.5995484000000001,0.002699120493790491
289,0.5672599999999999,0.0009195875162267008,0.5994108,0.002698278962598194
290,0.5670324,0.0009195985210949275,0.5992850000000001,0.002705677216520837
291,0.5668078,0.0009131679801657354,0.5991518,0.0027233482627089787
292,0.5666108000000001,0.0009201202964830175,0.5990436,0.002732592073471623
293,0.566395,0.00089832978354279,0.5989211999999999,0.00276929336835229
294,0.5661754000000001,0.0009218322190073384,0.5987886,0.0027712351470057434
295,0.5659702,0.0009159880785250687,0.5986756,0.002786233916956746
296,0.565761,0.0009037413346748997,0.5985495999999999,0.002815364175377673
297,0.5655387999999999,0.0008946209029527465,0.5984356,0.0028230821171195365
298,0.5653326000000001,0.0008957610395635468,0.598317,0.0028296338279006875
299,0.56513,0.0009016409484933452,0.5981904,0.002843785266154948
300,0.5649102,0.0009054511361746948,0.5980677999999999,0.0028429667884096016
301,0.564707,0.0008849793217922953,0.5979496,0.002851549866300758
302,0.5644906,0.0008881737667821511,0.5978322,0.002844862766461681
303,0.5642722000000001,0.0008864997236322117,0.5977184000000001,0.0028716622085475227
304,0.5640707999999999,0.0008964310124041985,0.5976115999999999,0.002876496938986712
305,0.5638799999999999,0.0008974051481911507,0.5975108,0.0028716908886577608
306,0.5636476,0.0008698985228174782,0.5973784,0.0029044376116556534
307,0.5634296,0.000858237403053471,0.5972624,0.002899555041726244
308,0.5632122,0.0008454665930715617,0.597137,0.0029072754943417654
309,0.5630004,0.0008463497149523715,0.5970256,0.0029237162379410152
310,0.5628157999999999,0.00085223808879915,0.5969163999999999,0.0029278168385334312
311,0.5626110000000001,0.0008330416556211334,0.5968057999999999,0.0029506692393421454
312,0.5624132000000001,0.000855901723330408,0.5966962,0.0029396893985589798
313,0.5621813999999999,0.0008742053763275737,0.5965596,0.002931057051645373
314,0.5619981999999999,0.0008533049630700705,0.5964474000000001,0.0029551275843861594
315,0.5618082,0.0008599831161133495,0.5963326,0.0029631092858684836
316,0.5616093999999999,0.0008598747815815854,0.5962234,0.002975426329116537
317,0.5614328000000001,0.0008399008036667162,0.5961219999999999,0.0029802985085390465
318,0.561246,0.0008784971257778572,0.5960268000000001,0.002979215963974414
319,0.561053,0.0009069218268406598,0.5959332,0.0029588406783738735
320,0.5608671999999999,0.0008924298067635064,0.5958306,0.002972659724892844
321,0.5606758000000001,0.0009035918104985048,0.5957312,0.0029871138177176787
322,0.5604906000000001,0.0009045417845517269,0.5956294,0.002991303167517445
323,0.560316,0.0009344014126701812,0.5955478000000001,0.0029923914449817594
324,0.5601214,0.0009366881231231922,0.5954463999999999,0.002978788317420369
325,0.5599377999999999,0.0009323079748666624,0.5953733999999999,0.0029913816607046433
326,0.559764,0.0009456441191061601,0.5952822,0.002989685896544968
327,0.5595854,0.0009594895726374653,0.595192,0.0029810394831333354
328,0.5594060000000001,0.0009491965023113128,0.5950976000000001,0.002995712175760564
329,0.5591962,0.0009719087199938133,0.5950086,0.0029929151407949964
330,0.5590216,0.000952727998958761,0.5948994000000001,0.0029997925661618785
331,0.5588454,0.0009280074568665852,0.594813,0.0030224756740129645
332,0.5586758000000001,0.0009257981205424927,0.5947152,0.003018221622081446
333,0.5584824,0.0009181182058972452,0.5946138,0.0030106088022192525
334,0.5582892000000002,0.0009236240360666345,0.5945064,0.003009710324931644
335,0.5581082,0.0009264977927658619,0.5944176,0.0030277555779817896
336,0.5579037999999998,0.0009134839681132806,0.5943232,0.003041452771292026
337,0.5577172,0.0009203176408175455,0.5942162,0.003052858227956233
338,0.5575226,0.0009076716586960242,0.5941056,0.0030732309773266373
339,0.5573328,0.0008901881598853013,0.5940056,0.003071315392466211
340,0.5571583999999999,0.0009091322456056573,0.5939048,0.0030522724255872043
341,0.556979,0.0008995154251039862,0.5938194,0.003061099906896197
342,0.5568214,0.0009009756045532007,0.5937384,0.0030558491847603015
343,0.5566204,0.0008951709557397342,0.5936364000000001,0.003051287112023393
344,0.5564475999999999,0.0009054010382145559,0.5935614,0.003056135245698386
345,0.5562868,0.0009035484270364063,0.5934636,0.003065410615235731
346,0.5561193999999999,0.0009100647449494899,0.5933534,0.003066609828458793
347,0.5559268,0.0009099888790529479,0.5932656000000001,0.003048561273781445
348,0.5557536,0.0008951338670835705,0.5931674,0.003073316944280241
349,0.5555842,0.0008798844014983082,0.5930928,0.0030790197401120837
350,0.5554002,0.0008890141506185196,0.5929976,0.0030768948373319496
351,0.5552234,0.0009012761175133817,0.5929182000000001,0.003063723447049339
352,0.5550619999999999,0.0009105745439007001,0.592842,0.003077450373279802
353,0.5548926,0.0009088992463414311,0.5927496,0.003081944360302453
354,0.5547166,0.0008914901233328415,0.5926608,0.003083706886200442
355,0.5545289999999999,0.0008763878136989298,0.5925736,0.003086544579298975
356,0.5543319999999999,0.0008832406240657451,0.5924744000000001,0.003087610506524428
357,0.5541496,0.0008860622100056028,0.592384,0.0030871162595535896
358,0.5539728,0.000870081697313537,0.5922978000000001,0.003105420770201669
359,0.553797,0.0008811201961140211,0.592192,0.0031165083667463647
360,0.5536184000000001,0.0008707076662118248,0.5921178,0.0031241550153601667
361,0.5534456000000001,0.0008284876824672495,0.592037,0.003141677704666745
362,0.5532684000000001,0.0008102020982446377,0.5919558,0.003153322400262936
363,0.5530988000000001,0.0007904961479982112,0.5918692,0.0031630859868172823
364,0.5529454,0.0008087149312335218,0.5917828,0.003174630775381592
365,0.5527742,0.0007771070453933762,0.5917076000000001,0.0031778211781030123
366,0.5525968000000001,0.0007940527438400994,0.5916238,0.0031748588252078188
367,0.55245,0.0007871436971735077,0.5915608,0.0031716785082980654
368,0.552289,0.0007875257456108945,0.5914858,0.0031726128916084438
369,0.5521195999999999,0.0007892032944685317,0.5913894,0.003172174938429453
370,0.5519529999999999,0.0007855627282400494,0.5913122000000001,0.0031827718988328446
371,0.5517846000000001,0.0007869095500754942,0.591232,0.0031848477514631658
372,0.551614,0.000798449246978144,0.5911426,0.003191663679023845
373,0.5514682000000001,0.0008130907452431123,0.5910804000000001,0.0031866934964003015
374,0.5512998,0.0007946980307009522,0.5910042,0.003191918194440459
375,0.5511269999999999,0.0007888297661726455,0.5909256,0.0031904568074180018
376,0.5509532,0.0007968955765970923,0.5908517999999999,0.003173484860527907
377,0.5507842000000001,0.0007894583966239145,0.5907512,0.0031661527063614452
378,0.5506176,0.0007757472784354637,0.5906742,0.0031704176002539347
379,0.5504372,0.0007736281794246973,0.5905786,0.003180996674000169
380,0.5502544,0.0007701214449682644,0.590478,0.003191078563746114
381,0.5500872,0.0007645985613379312,0.59038,0.0031880530108516223
382,0.5499516000000001,0.0007607865929418156,0.5903228,0.0031905194185273453
383,0.5497984,0.0007684128057236026,0.5902478,0.0031939060975551465
384,0.5496312,0.0007655817134702097,0.5901728,0.0031969431899863225
385,0.5494798000000001,0.0007694053288092174,0.5901052,0.0032071986156145546
386,0.5493104000000001,0.0007839705606717633,0.5900352,0.003202288893900716
387,0.5491315999999999,0.000808180326412365,0.5899492000000001,0.003196587142563158
388,0.5489454,0.0008188754728284232,0.5898646,0.0031890084728642795
389,0.5487826,0.0008339799997601941,0.5897862,0.003188018406471335
390,0.5486332,0.0008206837149596705,0.5897114,0.00322572451396581
391,0.5484718,0.0008322176157712417,0.5896234,0.0032089166146847896
